id,sample,q_result,new_q_result,final_q_result,next_yr_ver_q_result
44837,0.7823854193281714,1,1.0,1.0,1
33128,1.421531079982768,2,,2.0,2
51873,1.3180243616365253,2,,2.0,2
36783,1.2961237867327509,2,2.0,2.0,2
44967,0.6587645963574084,1,,1.0,1
31007,0.5325785648561888,1,,1.0,1
49417,0.7004299559621359,1,1.0,1.0,1
22488,2.299972079038344,2,2.0,2.0,2
52109,1.4426417496994572,2,,2.0,2
20329,0.5453635358051012,1,,1.0,1
35282,0.19107769185383455,1,,1.0,1
45748,0.12228654245038742,1,,1.0,1
16222,1.8162977172118469,2,,2.0,2
30909,4.145173835888314,3,,3.0,3
48726,4.577134431264832,4,4.0,4.0,4
45273,0.5596496894320783,1,,1.0,1
33867,2.387730098313922,2,2.0,2.0,2
38878,2.01748643819164,2,,2.0,2
34958,5.757089352740424,4,4.0,4.0,4
24153,0.6808625793630176,1,,1.0,1
46505,4.064180492937483,3,,3.0,3
9527,2.4763346783892257,2,2.0,2.0,2
23418,2.492412090745772,2,2.0,2.0,2
23169,1.5058029770925845,2,,2.0,2
30461,0.28629709750468535,1,,1.0,1
50009,0.6717069168726242,1,,1.0,1
16779,1.826217902807228,2,,2.0,2
31335,2.895036206065062,3,,3.0,3
7519,0.025124687311532647,1,,1.0,1
46805,1.775578822420863,2,,2.0,2
33156,0.3931680178860899,1,,1.0,1
27166,0.3895421678269725,1,,1.0,1
48430,1.150932535886323,2,2.0,2.0,2
5898,3.197770314363103,3,,3.0,3
17018,0.5690329820441098,1,,1.0,1
35810,2.392120480168722,2,2.0,2.0,2
25480,9.601808387513103,5,,5.0,5
3959,0.33142344287401926,1,,1.0,1
18949,0.4786588145248326,1,,1.0,1
39220,3.1498616885773028,3,,3.0,3
9056,2.2658544987511244,2,2.0,2.0,2
22711,6.114760881705947,4,4.0,4.0,4
17668,4.870066903799725,4,,4.0,4
53342,1.8228036249046786,2,,2.0,2
38213,1.3743851018255349,2,,2.0,2
49771,0.6906964913219178,1,,1.0,1
28779,1.391368106540897,2,,2.0,2
27124,0.7382975715448863,1,1.0,1.0,1
42048,4.419759392454067,3,3.0,3.0,3
43546,2.017504781548818,2,,2.0,2
35888,1.886104963791355,2,,2.0,2
50698,0.7532084832491317,1,1.0,1.0,1
11657,0.6478697733253741,1,,1.0,1
43222,1.7218569307806575,2,,2.0,2
40602,4.1492408541987365,3,,3.0,3
27743,5.107070267631819,4,,4.0,4
43475,4.607785043205663,4,4.0,4.0,4
24266,1.6793274624287688,2,,2.0,2
56426,0.3569048811230214,1,,1.0,1
17946,0.06115669725572852,1,,1.0,1
41872,2.058787642054073,2,,2.0,2
55406,0.48353634617434615,1,,1.0,1
2014,3.316732017404598,3,,3.0,3
35879,5.0849667253455735,4,,4.0,4
49007,1.0091922390300176,2,2.0,2.0,2
13120,4.913784464812621,4,,4.0,4
17626,5.574964499878868,4,4.0,4.0,4
24115,4.542325867044531,4,4.0,4.0,4
55261,4.169045294276225,3,,3.0,3
3777,1.2153133233162527,2,2.0,2.0,2
11008,4.833775332329898,4,,4.0,4
51104,0.44785148852599094,1,,1.0,1
18054,1.610397990241639,2,,2.0,2
51912,1.1091268144961384,2,2.0,2.0,2
4419,1.0565741848923658,2,2.0,2.0,2
17685,3.1092059367747686,3,,3.0,3
47978,0.19222863645449337,1,,1.0,1
7902,4.598928397104061,4,4.0,4.0,4
15185,3.982773025993491,3,,3.0,3
6186,5.977729788225739,4,4.0,4.0,4
15921,0.9591463164897231,1,1.0,1.0,1
35220,0.557181031832688,1,,1.0,1
25220,8.301086708807572,5,,5.0,5
41134,2.393868739740409,2,2.0,2.0,2
3856,3.579214326825489,3,,3.0,3
26806,0.17573722480783283,1,,1.0,1
33157,3.0015514813669637,3,,3.0,3
34254,8.84005193948434,5,,5.0,5
1607,1.0275175329857922,2,2.0,2.0,2
30414,3.8664961487225766,3,,3.0,3
24548,0.20068883677932006,1,,1.0,1
23679,2.005065102042339,2,,2.0,2
49026,0.751647995691582,1,1.0,1.0,1
9998,3.108272440791384,3,,3.0,3
10068,0.9123408359230498,1,1.0,1.0,1
28646,0.41547451102250843,1,,1.0,1
33120,7.772975242818432,5,,5.0,5
25103,6.499134265050954,4,4.0,4.0,4
3848,1.9295586871550288,2,,2.0,2
36489,0.4329746747950711,1,,1.0,1
19761,7.4105739121384575,5,,5.0,5
43672,4.784664281093333,4,4.0,4.0,4
32430,2.255880303129431,2,2.0,2.0,2
7091,0.09070990849568811,1,,1.0,1
52598,2.6400255036065885,3,3.0,3.0,3
46117,0.09038146888654368,1,,1.0,1
26635,1.0331877713534627,2,2.0,2.0,2
9506,7.857853488997208,5,,5.0,5
5865,12.331969571610927,5,,5.0,5
48269,0.5566001036405356,1,,1.0,1
47797,0.11573172964871475,1,,1.0,1
53318,2.3008732061202712,2,2.0,2.0,2
35467,0.8516766968204377,1,1.0,1.0,1
36235,2.7315372099489523,3,3.0,3.0,3
21351,0.9296317700046045,1,1.0,1.0,1
20808,2.1459271777256124,2,,2.0,2
25314,6.675099651660228,5,5.0,5.0,5
9190,4.9466048979124375,4,,4.0,4
4307,1.0762568418186287,2,2.0,2.0,2
10013,4.902183975383706,4,,4.0,4
54277,0.6617839813824892,1,,1.0,1
54234,1.4247882137148968,2,,2.0,2
28677,4.688329686702843,4,4.0,4.0,4
12434,2.639826177775503,3,3.0,3.0,3
52751,3.6487942640250473,3,,3.0,3
27409,0.02237560529695592,1,,1.0,1
53573,0.7891823770784168,1,1.0,1.0,1
54364,6.653648164033357,5,5.0,5.0,5
32192,3.888347389275226,3,,3.0,3
37863,0.8344339319146802,1,1.0,1.0,1
31137,2.188077389936282,2,,2.0,2
5301,2.279112890002388,2,2.0,2.0,2
9331,1.6304348400178932,2,,2.0,2
17818,0.5367676515432632,1,,1.0,1
43028,0.6318729250274376,1,,1.0,1
8865,0.035460659284195555,1,,1.0,1
55875,3.4003077014446426,3,,3.0,3
2714,0.6613083475961796,1,,1.0,1
54859,1.143792928037719,2,2.0,2.0,2
4350,2.071002893830162,2,,2.0,2
34916,3.305900371872884,3,,3.0,3
50410,8.035691836890786,5,,5.0,5
40645,9.667059255920716,5,,5.0,5
29698,0.46095312140587363,1,,1.0,1
38615,1.265163009425733,2,2.0,2.0,2
25521,0.013705846789577095,1,,1.0,1
13928,2.998900512590212,3,,3.0,3
25464,1.9690632568903437,2,,2.0,2
55373,1.2624527881122352,2,2.0,2.0,2
44446,0.528358629751184,1,,1.0,1
39717,1.0865151278413852,2,2.0,2.0,2
14732,0.9105912454991586,1,1.0,1.0,1
6112,2.673715112756742,3,3.0,3.0,3
47679,2.949954297355312,3,,3.0,3
30595,0.29874945267351843,1,,1.0,1
49624,2.60948059468865,3,3.0,3.0,3
14453,0.06927791574736052,1,,1.0,1
6485,0.005022921533979205,1,,1.0,1
50589,5.590662390235023,4,4.0,4.0,4
4071,3.9247304680311546,3,,3.0,3
14377,0.8793005497065941,1,1.0,1.0,1
6272,1.847212581663291,2,,2.0,2
50685,2.859359918610287,3,,3.0,3
56052,1.6612596503190662,2,,2.0,2
47553,1.2940482392610668,2,2.0,2.0,2
2816,0.24447026503051938,1,,1.0,1
4123,0.6578614972526682,1,,1.0,1
25636,0.276751421153269,1,,1.0,1
24371,0.7429210846364132,1,1.0,1.0,1
52345,0.735074779349753,1,1.0,1.0,1
36377,1.843181082058421,2,,2.0,2
42102,1.2322730485710038,2,2.0,2.0,2
15501,1.390519265041845,2,,2.0,2
27720,0.020890245497211534,1,,1.0,1
7087,4.411956254994326,3,3.0,3.0,3
25916,2.8088569810312323,3,,3.0,3
8974,3.693020290787257,3,,3.0,3
41796,0.029058920521064464,1,,1.0,1
1746,5.729664515068284,4,4.0,4.0,4
49997,4.522741531125719,4,4.0,4.0,4
24590,1.4876075728795386,2,,2.0,2
37672,3.266148037589363,3,,3.0,3
3814,0.5103847758588196,1,,1.0,1
3591,1.5300463209598745,2,,2.0,2
33872,10.697884402006464,5,,5.0,5
40928,3.3886508701199687,3,,3.0,3
30179,3.4873842499339416,3,,3.0,3
5575,0.8118140242220044,1,1.0,1.0,1
35189,0.453255902498667,1,,1.0,1
10361,0.20553306344430755,1,,1.0,1
4966,0.3502757422344108,1,,1.0,1
3154,5.329470151951992,4,,4.0,4
54306,1.4167144675016154,2,,2.0,2
22475,0.8814047314307413,1,1.0,1.0,1
42623,0.6049622271906583,1,,1.0,1
22796,3.869384646735047,3,,3.0,3
7101,0.686478964738259,1,,1.0,1
36467,8.79254287433401,5,,5.0,5
50558,0.8059525428004586,1,1.0,1.0,1
41361,5.922741621019801,4,4.0,4.0,4
43933,3.7698173944801416,3,,3.0,3
46072,1.5640826736923503,2,,2.0,2
7718,2.233288041455738,2,2.0,2.0,2
18220,3.2913560098886947,3,,3.0,3
36939,2.10637002182754,2,,2.0,2
49037,3.4318523090801123,3,,3.0,3
18814,1.2437451703795142,2,2.0,2.0,2
5631,2.5125320753150744,3,3.0,3.0,3
55581,1.356655255807376,2,,2.0,2
36118,5.575285675315896,4,4.0,4.0,4
47806,2.7545681027168136,3,3.0,3.0,3
41397,1.0387802449955128,2,2.0,2.0,2
22959,1.0975090564479386,2,2.0,2.0,2
11083,1.4723314386986732,2,,2.0,2
55892,1.2176963745577511,2,2.0,2.0,2
44725,4.280847752429056,3,3.0,3.0,3
43779,2.917369605151085,3,,3.0,3
5027,1.572004702175133,2,,2.0,2
15904,0.4196929887459572,1,,1.0,1
52310,1.0703384443076216,2,2.0,2.0,2
4171,0.9591127490705647,1,1.0,1.0,1
11098,3.523189407548175,3,,3.0,3
55283,0.7506734045731952,1,1.0,1.0,1
8289,1.6930197191448673,2,,2.0,2
34905,0.9583174909196661,1,1.0,1.0,1
43263,4.958080404368529,4,,4.0,4
34701,0.6064417489589389,1,,1.0,1
24839,1.2258567904879427,2,2.0,2.0,2
40550,3.999508013757263,3,,3.0,3
42240,1.877804525989971,2,,2.0,2
54574,4.605170281936312,4,4.0,4.0,4
42232,0.6642353169235096,1,,1.0,1
37296,0.16341693775910746,1,,1.0,1
46452,1.4254547990258142,2,,2.0,2
49986,1.542725474235388,2,,2.0,2
10050,12.211603171353113,5,,5.0,5
48284,4.314345680713618,3,3.0,3.0,3
25072,0.6430155196080374,1,,1.0,1
56018,1.3404444524636003,2,,2.0,2
16977,2.526051973642859,3,3.0,3.0,3
56019,0.5694719316746993,1,,1.0,1
36506,2.0262412248019808,2,,2.0,2
8004,4.99371598693542,4,,4.0,4
15468,0.5804471712971104,1,,1.0,1
11199,5.5822407184371405,4,4.0,4.0,4
20684,0.6227755651863423,1,,1.0,1
6648,4.601584177193562,4,4.0,4.0,4
12070,4.49149155485119,3,3.0,3.0,3
16188,2.9660510180660955,3,,3.0,3
37467,0.015066391743542079,1,,1.0,1
36689,2.0821300174638657,2,,2.0,2
47014,5.495367353571618,4,,4.0,4
56943,0.16995034437055923,1,,1.0,1
43851,2.8990709667636123,3,,3.0,3
8924,3.4092015058435865,3,,3.0,3
34745,3.5143108787588897,3,,3.0,3
8801,5.3948143417273835,4,,4.0,4
42347,0.39622304871234426,1,,1.0,1
15301,8.402393599322545,5,,5.0,5
31301,5.675996276928528,4,4.0,4.0,4
20634,0.49193130908856303,1,,1.0,1
10534,3.741858441282872,3,,3.0,3
36605,7.066022406188409,5,,5.0,5
30208,3.876937795929998,3,,3.0,3
29656,5.5976892321771565,4,4.0,4.0,4
14111,1.7384629029262098,2,,2.0,2
20915,0.12163980608102262,1,,1.0,1
5889,3.1334903350720444,3,,3.0,3
23385,2.6643458781749154,3,3.0,3.0,3
56644,1.4864746311789199,2,,2.0,2
46629,2.423822390831511,2,2.0,2.0,2
10551,2.635708446682866,3,3.0,3.0,3
46382,3.9772789743603076,3,,3.0,3
5223,4.397223301529517,3,3.0,3.0,3
16899,1.2890198921477865,2,2.0,2.0,2
2488,8.03852408488916,5,,5.0,5
26626,0.4854614438553998,1,,1.0,1
29532,1.2085224240835115,2,2.0,2.0,2
34206,0.5876431383483234,1,,1.0,1
37161,1.1772934478342036,2,2.0,2.0,2
7631,0.17900303338277315,1,,1.0,1
17327,0.32440036441994147,1,,1.0,1
28705,2.2183422161924065,2,2.0,2.0,2
27388,6.178983170425137,4,4.0,4.0,4
6238,11.064639561402291,5,,5.0,5
28507,2.6693130399340244,3,3.0,3.0,3
27054,1.310490959200724,2,,2.0,2
30645,2.11086819309483,2,,2.0,2
21012,2.9214262120025274,3,,3.0,3
56412,0.25534792529271794,1,,1.0,1
38170,1.4441838823611053,2,,2.0,2
3924,0.8914780068116067,1,1.0,1.0,1
55757,0.13838320567450782,1,,1.0,1
51607,6.397518061111342,4,4.0,4.0,4
49922,1.9664024199642054,2,,2.0,2
7212,6.29966220979222,4,4.0,4.0,4
28256,0.3450414377030928,1,,1.0,1
52660,0.08408087265082514,1,,1.0,1
40118,5.7113395546084185,4,4.0,4.0,4
35313,0.002593847761351211,1,,1.0,1
41706,4.375552932015076,3,3.0,3.0,3
22011,2.715571659903063,3,3.0,3.0,3
48596,4.522131775645652,4,4.0,4.0,4
28090,0.147844518452266,1,,1.0,1
2235,0.7384125907953845,1,1.0,1.0,1
37579,6.880536033698283,5,5.0,5.0,5
13555,0.2897666627569077,1,,1.0,1
43301,8.854073873788579,5,,5.0,5
30471,0.5693063284455738,1,,1.0,1
15864,0.8834716627624893,1,1.0,1.0,1
37622,0.9028285353161586,1,1.0,1.0,1
36564,1.1596578451032027,2,2.0,2.0,2
28926,0.21674321097877852,1,,1.0,1
48204,9.847143810546173,5,,5.0,5
54118,0.3344151116476808,1,,1.0,1
16042,2.224866114822308,2,2.0,2.0,2
55253,2.3644965661891857,2,2.0,2.0,2
7708,1.492039283643537,2,,2.0,2
35892,0.43490419357991206,1,,1.0,1
54393,1.744263115625405,2,,2.0,2
28807,0.5153592166495635,1,,1.0,1
53394,0.43872646896305595,1,,1.0,1
44635,3.892996721533566,3,,3.0,3
152,4.846626811494646,4,,4.0,4
41780,7.743228462617399,5,,5.0,5
22579,0.9355137981674698,1,1.0,1.0,1
19606,0.23606608455486994,1,,1.0,1
3005,0.7343071979771871,1,1.0,1.0,1
51856,7.250071077155296,5,,5.0,5
43019,2.2315723966394483,2,2.0,2.0,2
37127,0.4166528028354778,1,,1.0,1
1839,0.05174634224808294,1,,1.0,1
35333,0.9844302792635211,1,1.0,1.0,1
11986,1.1578799489479887,2,2.0,2.0,2
37605,0.12383095612220904,1,,1.0,1
42779,1.3637065416924845,2,,2.0,2
19503,0.25862978331837316,1,,1.0,1
40408,1.6749151522364127,2,,2.0,2
54013,3.164931009086139,3,,3.0,3
48095,0.15222823225684018,1,,1.0,1
14318,0.6005884772104448,1,,1.0,1
43216,1.0810515526567137,2,2.0,2.0,2
23817,1.7376844070521207,2,,2.0,2
5621,6.212317537763345,4,4.0,4.0,4
42826,0.6107641551675815,1,,1.0,1
19407,0.2761531856778048,1,,1.0,1
48200,0.13231856206449183,1,,1.0,1
31624,3.0890944295367486,3,,3.0,3
52226,3.293370929024935,3,,3.0,3
55675,7.480352368241599,5,,5.0,5
7006,8.016447013772137,5,,5.0,5
21022,0.5668370089740306,1,,1.0,1
47082,1.245554304562211,2,2.0,2.0,2
13785,2.1903357453234804,2,,2.0,2
17367,0.6116767514031851,1,,1.0,1
13460,3.1121330023230467,3,,3.0,3
15070,0.9403072821175077,1,1.0,1.0,1
29152,0.017400204148024113,1,,1.0,1
22838,0.9725086195627524,1,1.0,1.0,1
51194,2.0477655570659543,2,,2.0,2
32626,1.094731728422757,2,2.0,2.0,2
28713,2.2561472779621377,2,2.0,2.0,2
28937,1.7016471887914482,2,,2.0,2
22702,5.952979126060743,4,4.0,4.0,4
7453,4.371691800725535,3,3.0,3.0,3
9094,6.195570938089469,4,4.0,4.0,4
24485,0.5390464712068396,1,,1.0,1
56260,0.291291263904177,1,,1.0,1
53292,10.094901980205506,5,,5.0,5
31902,2.0517636649006072,2,,2.0,2
12656,6.799115692908101,5,5.0,5.0,5
14531,5.0377064728874785,4,,4.0,4
6497,0.9479770633976656,1,1.0,1.0,1
11013,1.97057833428304,2,,2.0,2
37128,2.0596220378844494,2,,2.0,2
41814,0.9869241433760716,1,1.0,1.0,1
24760,2.457106482188717,2,2.0,2.0,2
41250,3.778700692386494,3,,3.0,3
1668,0.5045718989488217,1,,1.0,1
19515,0.05584927650032573,1,,1.0,1
25477,5.599023781411871,4,4.0,4.0,4
47363,1.912110416682583,2,,2.0,2
10939,0.5018595052834598,1,,1.0,1
11317,2.4896850562771644,2,2.0,2.0,2
2735,4.970530467339324,4,,4.0,4
26642,0.5088078036049453,1,,1.0,1
44574,0.5899865764599436,1,,1.0,1
12203,2.799854017672129,3,3.0,3.0,3
49591,1.708792340659216,2,,2.0,2
31616,0.30086182228901603,1,,1.0,1
47902,2.6570260130719308,3,3.0,3.0,3
56865,0.6169372135891309,1,,1.0,1
50316,0.7156301069721407,1,1.0,1.0,1
6426,1.7561373088893386,2,,2.0,2
44500,0.6082828317529401,1,,1.0,1
55436,0.9101521438970072,1,1.0,1.0,1
29512,0.724458750440879,1,1.0,1.0,1
28319,0.60939980136034,1,,1.0,1
40369,0.3869100831096325,1,,1.0,1
16874,1.4591998844291658,2,,2.0,2
42808,0.8347136376634565,1,1.0,1.0,1
2760,0.0007018229576444225,1,,1.0,1
53602,2.1596340263087543,2,,2.0,2
22762,7.772346703759839,5,,5.0,5
2143,7.863368775307723,5,,5.0,5
75,3.8123961752541162,3,,3.0,3
35380,2.2288447645262024,2,2.0,2.0,2
36632,9.468724283708333,5,,5.0,5
55028,1.845354378630193,2,,2.0,2
9449,3.0642621173378806,3,,3.0,3
4907,3.926036104227033,3,,3.0,3
52634,0.6273353404176025,1,,1.0,1
22077,3.8185444522716216,3,,3.0,3
43818,1.2921085200523965,2,2.0,2.0,2
23509,0.06318896133629041,1,,1.0,1
6155,0.6330647511202077,1,,1.0,1
52092,0.11909824485389257,1,,1.0,1
8850,1.6582511793579597,2,,2.0,2
19017,12.070260087063732,5,,5.0,5
15108,4.87632383168083,4,,4.0,4
24660,2.432589668537153,2,2.0,2.0,2
45766,0.9932055274737674,1,1.0,1.0,1
46597,2.077180544185039,2,,2.0,2
11004,13.769388721188957,5,,5.0,5
32567,1.8463259644788146,2,,2.0,2
18303,1.5510324375000666,2,,2.0,2
41975,6.505564845374185,5,5.0,5.0,5
40334,3.928643176907062,3,,3.0,3
42996,0.9078911147237162,1,1.0,1.0,1
1920,3.1612761557083084,3,,3.0,3
15889,1.8169546428307701,2,,2.0,2
759,4.759305917239221,4,4.0,4.0,4
33175,0.35747853104314836,1,,1.0,1
19025,2.222169369154515,2,2.0,2.0,2
39242,2.7447675602325865,3,3.0,3.0,3
50612,1.4893896515794123,2,,2.0,2
48194,5.900741797855157,4,4.0,4.0,4
46737,2.1978252667226923,2,,2.0,2
16445,0.08819416708202626,1,,1.0,1
46878,1.2419216371371913,2,2.0,2.0,2
16532,3.430797506272088,3,,3.0,3
37186,0.6070815068618475,1,,1.0,1
29062,7.374601196464809,5,,5.0,5
4192,1.1486377845842985,2,2.0,2.0,2
24292,5.019741160912345,4,,4.0,4
28780,0.9097531343633936,1,1.0,1.0,1
10204,2.8123328123291707,3,,3.0,3
52483,3.834272183208849,3,,3.0,3
4955,3.952934403685644,3,,3.0,3
8750,0.5820085075029378,1,,1.0,1
28053,3.2209619587781684,3,,3.0,3
12167,10.687454383465438,5,,5.0,5
11804,3.999731533309686,3,,3.0,3
40953,0.08793180581193358,1,,1.0,1
43462,1.852520786725215,2,,2.0,2
15702,0.6025825014062585,1,,1.0,1
16107,3.5713287774334095,3,,3.0,3
11189,0.37519338245894757,1,,1.0,1
11665,7.806654739048754,5,,5.0,5
52698,0.6840872778499856,1,,1.0,1
53955,1.5297198703294,2,,2.0,2
25180,1.067595059871559,2,2.0,2.0,2
55046,2.550166934504535,3,3.0,3.0,3
36470,0.09380853815647705,1,,1.0,1
25128,2.3539699818533713,2,2.0,2.0,2
23249,2.9780352571412205,3,,3.0,3
43875,2.3623783907974922,2,2.0,2.0,2
13852,0.8014108601962914,1,1.0,1.0,1
11933,0.3092986357734982,1,,1.0,1
55535,4.771694771453707,4,4.0,4.0,4
52140,0.14862252662940179,1,,1.0,1
19219,0.2116101884431483,1,,1.0,1
56092,0.522032292605243,1,,1.0,1
24106,8.470168113414413,5,,5.0,5
29084,10.42573083318972,5,,5.0,5
45557,0.8107501559314728,1,1.0,1.0,1
5576,2.308326726683815,2,2.0,2.0,2
6004,2.8266870540572087,3,,3.0,3
3046,5.623611126038553,4,4.0,4.0,4
45272,1.8747234077188415,2,,2.0,2
5824,0.5573184573501144,1,,1.0,1
33484,4.3210999970475985,3,3.0,3.0,3
36724,0.05071840723227533,1,,1.0,1
7139,1.887897287875151,2,,2.0,2
20217,1.671233621202145,2,,2.0,2
14857,5.750037850575713,4,4.0,4.0,4
20263,0.3275737069521112,1,,1.0,1
32465,2.6505258099702473,3,3.0,3.0,3
52818,6.9470032408274545,5,5.0,5.0,5
1691,1.729795197614689,2,,2.0,2
36816,1.1900172568640615,2,2.0,2.0,2
13385,1.126282143019848,2,2.0,2.0,2
26792,1.829785555941647,2,,2.0,2
26114,2.8959643770865267,3,,3.0,3
34430,5.395952005069491,4,,4.0,4
49562,0.6829458649454241,1,,1.0,1
55748,0.6743013041538752,1,,1.0,1
13902,1.7767504717571512,2,,2.0,2
42906,0.3453854835665601,1,,1.0,1
14137,3.7530157025224193,3,,3.0,3
6170,4.434499772341515,3,3.0,3.0,3
49140,0.3901970265631788,1,,1.0,1
37238,0.14550903702475163,1,,1.0,1
2092,6.544244014793554,5,5.0,5.0,5
22275,0.6028769753925336,1,,1.0,1
31716,0.28474947879457446,1,,1.0,1
46957,2.0708348831424095,2,,2.0,2
2869,0.9572806190351796,1,1.0,1.0,1
20758,0.28302355714148386,1,,1.0,1
21688,0.9226288429485313,1,1.0,1.0,1
19924,0.2248920897497181,1,,1.0,1
32493,0.6672427717938721,1,,1.0,1
38133,3.66484033285999,3,,3.0,3
20665,4.903231199908577,4,,4.0,4
39381,3.905782018317776,3,,3.0,3
17802,0.10367140707017475,1,,1.0,1
18823,3.042933520367288,3,,3.0,3
27354,1.2435557010838478,2,2.0,2.0,2
15574,3.866857255331116,3,,3.0,3
52765,0.1822148068677699,1,,1.0,1
23057,0.40012923357341157,1,,1.0,1
44971,14.216663977950642,5,,5.0,5
55245,1.1323641972317693,2,2.0,2.0,2
26909,2.2671552035371008,2,2.0,2.0,2
22633,2.8596402647977275,3,,3.0,3
34517,2.8472052499434404,3,,3.0,3
11619,1.1441972602345658,2,2.0,2.0,2
28479,1.3865789639901922,2,,2.0,2
48465,0.7356043701267464,1,1.0,1.0,1
2415,3.8264974402611904,3,,3.0,3
14912,7.43764781261203,5,,5.0,5
56185,2.201046238349824,2,2.0,2.0,2
52146,0.6032946930321994,1,,1.0,1
36110,3.384502220185762,3,,3.0,3
1652,1.7280379970829047,2,,2.0,2
25824,3.6308586051793204,3,,3.0,3
1148,5.543193827180625,4,4.0,4.0,4
46244,1.1224495344460672,2,2.0,2.0,2
23720,0.13789982171812806,1,,1.0,1
48793,2.5563117592428823,3,3.0,3.0,3
51113,4.7725482754134,4,4.0,4.0,4
29007,0.8338817108851917,1,1.0,1.0,1
23685,1.0998253442957442,2,2.0,2.0,2
28170,1.0913523816511885,2,2.0,2.0,2
7567,0.03592193050717716,1,,1.0,1
37608,0.5171221643468478,1,,1.0,1
3547,5.069415731984937,4,,4.0,4
19261,1.1006869378122548,2,2.0,2.0,2
29276,1.5667364672979491,2,,2.0,2
1073,0.971166045546833,1,1.0,1.0,1
50062,1.3405138642798524,2,,2.0,2
47782,3.2255977961536417,3,,3.0,3
6661,3.166341553115748,3,,3.0,3
40483,0.05692603945379138,1,,1.0,1
44312,2.334558564173363,2,2.0,2.0,2
22628,2.0477214856595847,2,,2.0,2
7085,3.7775632548496034,3,,3.0,3
12427,1.1247961896853964,2,2.0,2.0,2
52028,1.8705763079988325,2,,2.0,2
6724,0.49858791802844576,1,,1.0,1
11460,2.5904129103718496,3,3.0,3.0,3
27489,0.4501822556928579,1,,1.0,1
46882,0.38429769079759896,1,,1.0,1
24699,5.982636066286945,4,4.0,4.0,4
51794,10.987703201619757,5,,5.0,5
54315,4.998416866584097,4,,4.0,4
12199,0.2273481058959168,1,,1.0,1
53695,2.1235202002935303,2,,2.0,2
24394,0.1034496481249992,1,,1.0,1
28559,8.860218244104708,5,,5.0,5
55048,1.4676225363313067,2,,2.0,2
53369,4.5733385092395915,4,4.0,4.0,4
2794,6.24142317939425,4,4.0,4.0,4
56139,4.34231835521323,3,3.0,3.0,3
17555,2.634515520504827,3,3.0,3.0,3
27149,3.6181174161619176,3,,3.0,3
8555,5.693149257518075,4,4.0,4.0,4
34274,1.7094735545527464,2,,2.0,2
990,2.145400718578459,2,,2.0,2
46197,0.05507000793325748,1,,1.0,1
22147,0.1608134628980222,1,,1.0,1
33884,1.3062977360094084,2,,2.0,2
14900,0.478792426279693,1,,1.0,1
37139,1.8709837712493524,2,,2.0,2
53593,3.1113582312276367,3,,3.0,3
2594,0.32978779534547575,1,,1.0,1
1781,7.179021751217152,5,,5.0,5
40170,5.07768473426606,4,,4.0,4
45227,0.5634795316207816,1,,1.0,1
6359,0.35600409115610093,1,,1.0,1
27607,0.2084244969304813,1,,1.0,1
51393,6.161934582134784,4,4.0,4.0,4
19099,15.25189413558804,5,,5.0,5
26462,7.967752947967897,5,,5.0,5
23183,5.035471230150015,4,,4.0,4
31741,0.8858066731094097,1,1.0,1.0,1
8908,4.609363431231079,4,4.0,4.0,4
51239,2.1835229056646153,2,,2.0,2
15396,5.6593065168164065,4,4.0,4.0,4
18840,12.129974332527503,5,,5.0,5
55635,5.058893484315426,4,,4.0,4
17839,0.500351122715604,1,,1.0,1
43635,1.9472894006187815,2,,2.0,2
30848,3.1264140456384153,3,,3.0,3
23785,2.8641927699199963,3,,3.0,3
17155,9.997474219623134,5,,5.0,5
11989,1.3345853940719634,2,,2.0,2
4509,3.05479884885679,3,,3.0,3
10269,4.797231406250975,4,4.0,4.0,4
22106,0.5524658457184047,1,,1.0,1
44045,0.011018778786021385,1,,1.0,1
47478,0.6862206280791621,1,,1.0,1
7381,0.6914956433324574,1,,1.0,1
7742,0.0828756994179053,1,,1.0,1
44812,2.3068171855289306,2,2.0,2.0,2
34732,0.925953796809272,1,1.0,1.0,1
49859,0.767038711651237,1,1.0,1.0,1
20073,2.676863193256608,3,3.0,3.0,3
9758,2.2414848534346463,2,2.0,2.0,2
26099,1.4353549734706945,2,,2.0,2
18379,2.435907494482988,2,2.0,2.0,2
48551,5.566198793595348,4,4.0,4.0,4
21916,6.952897070977594,5,5.0,5.0,5
39778,6.876712952763747,5,5.0,5.0,5
32170,1.8587545621160189,2,,2.0,2
44434,0.30475423730588347,1,,1.0,1
19253,5.167632349654286,4,,4.0,4
30153,2.5287937973334818,3,3.0,3.0,3
10715,2.0508649063918654,2,,2.0,2
23335,6.120888889790486,4,4.0,4.0,4
33573,4.421600915140081,3,3.0,3.0,3
5748,0.8308427596750421,1,1.0,1.0,1
28010,0.37574326153049853,1,,1.0,1
31384,2.7296719389399304,3,3.0,3.0,3
1799,1.6808464050843714,2,,2.0,2
21072,4.421544672822132,3,3.0,3.0,3
3110,0.2197205696317767,1,,1.0,1
53739,0.658995538444728,1,,1.0,1
36670,0.23365745528519186,1,,1.0,1
39326,0.028449176801719708,1,,1.0,1
21232,2.0911180758633003,2,,2.0,2
54064,4.743800129232532,4,4.0,4.0,4
48975,0.06079814333841813,1,,1.0,1
37996,2.082847888001638,2,,2.0,2
3869,1.2825162282683367,2,2.0,2.0,2
4912,11.131347891051039,5,,5.0,5
